comuna,local,name,desc,icon,long,lat
12.0,Sin Bandera y otras,Sin Bandera - GNC Villa Pueyrredon,,AR_Sin Bandera y otras,-58.491797000169754,-34.58242801018059
12.0,Sin Bandera y otras,Sin Bandera - GNC Villa Urquiza,,AR_Sin Bandera y otras,-58.49183740094304,-34.56963672302663
2.0,Sin Bandera y otras,Sin Bandera - Recoleta,,AR_Sin Bandera y otras,-58.38533643633127,-34.577485201880336
3.0,Sin Bandera y otras,Sol - Balvanera,,AR_Sin Bandera y otras,-58.39616862125695,-34.61666179820895
5.0,Sin Bandera y otras,Sol - Boedo,,AR_Sin Bandera y otras,-58.425038577988744,-34.63377144187689
11.0,YPF,YPF - Capital Federal,,AR_YPF,-58.498049983754754,-34.60642003454268
4.0,YPF,YPF - Capital Federal1,,AR_YPF,-58.399299178272486,-34.64399887248874
13.0,YPF,YPF - Capital Federal10 (OPESSA),,AR_YPF,-58.466920014470816,-34.5503699965775
13.0,YPF,YPF - Capital Federal11,,AR_YPF,-58.44949998892844,-34.58089998923242
6.0,YPF,YPF - Capital Federal13,,AR_YPF,-58.44201000407338,-34.615840036422014
13.0,YPF,YPF - Capital Federal14 (OPESSA),,AR_YPF,-58.43695999123156,-34.55157003365457
14.0,YPF,YPF - Capital Federal15,,AR_YPF,-58.43690341338515,-34.563508965075016
6.0,YPF,YPF - Capital Federal16,,AR_YPF,-58.43042001128197,-34.610279984772205
6.0,YPF,YPF - Capital Federal17,,AR_YPF,-58.42895996756852,-34.62251999415457
12.0,YPF,YPF - Capital Federal18 (OPESSA),,AR_YPF,-58.47059120424092,-34.5460098143667
11.0,YPF,YPF - Capital Federal2,,AR_YPF,-58.49308001808822,-34.59724000655115
6.0,YPF,YPF - Capital Federal20,,AR_YPF,-58.449149960651994,-34.6157699637115
14.0,YPF,YPF - Capital Federal21 (OPESSA),,AR_YPF,-58.431900003924966,-34.5830699801445
1.0,YPF,YPF - Capital Federal22,,AR_YPF,-58.38991002179682,-34.62260004132986
8.0,YPF,YPF - Capital Federal24,,AR_YPF,-58.49099996499717,-34.665539022535086
7.0,YPF,YPF - Capital Federal25,,AR_YPF,-58.463349994271994,-34.634360019117594
7.0,YPF,YPF - Capital Federal26,,AR_YPF,-58.46156003884971,-34.64992999099195
10.0,YPF,YPF - Capital Federal27,,AR_YPF,-58.49106727167964,-34.62687556631863
11.0,YPF,YPF - Capital Federal28,,AR_YPF,-58.48978701978922,-34.61128204129636
11.0,YPF,YPF - Capital Federal29,,AR_YPF,-58.480392415076494,-34.60803464055061
12.0,YPF,YPF - Capital Federal3,,AR_YPF,-58.48044002428651,-34.57350002601743
9.0,YPF,YPF - Capital Federal30,,AR_YPF,-58.48759699612856,-34.6413950342685
10.0,YPF,YPF - Capital Federal31,,AR_YPF,-58.509545009583235,-34.62602497078478
7.0,YPF,YPF - Capital Federal32,,AR_YPF,-58.46156297251582,-34.64993401430547
3.0,YPF,YPF - Capital Federal33,,AR_YPF,-58.40589397586882,-34.62415396235883
9.0,YPF,YPF - Capital Federal34 (OPESSA),,AR_YPF,-58.48469995893538,-34.64526001363993
14.0,YPF,YPF - Capital Federal35 (OPESSA),,AR_YPF,-58.42629225924611,-34.59644766524434
10.0,YPF,YPF - Capital Federal38 (OPESSA),,AR_YPF,-58.530212100595236,-34.61808982305229
12.0,YPF,YPF - Capital Federal39 (OPESSA),,AR_YPF,-58.50666046142578,-34.571378231048584
12.0,YPF,YPF - Capital Federal4,,AR_YPF,-58.47935448400676,-34.56414666026831
13.0,YPF,YPF - Capital Federal40,,AR_YPF,-58.47172603011131,-34.56839997321367
6.0,YPF,YPF - Capital Federal41,,AR_YPF,-58.42710002325475,-34.62601901963353
11.0,YPF,YPF - Capital Federal42,,AR_YPF,-58.52066502906382,-34.59484697319567
9.0,YPF,YPF - Capital Federal43,,AR_YPF,-58.52820111438632,-34.634914733469486
12.0,YPF,YPF - Capital Federal44,,AR_YPF,-58.507500579580665,-34.58941684104502
8.0,YPF,YPF - Capital Federal5,,AR_YPF,-58.47822996787727,-34.6728499699384
11.0,YPF,YPF - Capital Federal7,,AR_YPF,-58.47247528843582,-34.61387883871794
11.0,YPF,YPF - Capital Federal8,,AR_YPF,-58.51251220330596,-34.59115248173475
9.0,YPF,YPF - Capital Federal9,,AR_YPF,-58.470010003075004,-34.65869000181556
11.0,YPF,YPF - GNC Capital Federal1,,AR_YPF,-58.518910026177764,-34.610149981454015
8.0,YPF,YPF - GNC Capital Federal10,,AR_YPF,-58.477898966521025,-34.67291803099215
9.0,YPF,YPF - GNC Capital Federal11,,AR_YPF,-58.512840019539,-34.63912001810968
9.0,YPF,YPF - GNC Capital Federal12,,AR_YPF,-58.47880999557674,-34.657739996910095
11.0,YPF,YPF - GNC Capital Federal13,,AR_YPF,-58.47877001389861,-34.62024003267288
10.0,YPF,YPF - GNC Capital Federal14,,AR_YPF,-58.477899972349405,-34.63276997208595
8.0,YPF,YPF - GNC Capital Federal15,,AR_YPF,-58.47614999860525,-34.67345003038645
7.0,YPF,YPF - GNC Capital Federal17,,AR_YPF,-58.47224000841379,-34.63147999718785
12.0,YPF,YPF - GNC Capital Federal18,,AR_YPF,-58.470869986340404,-34.5503699965775
8.0,YPF,YPF - GNC Capital Federal19,,AR_YPF,-58.46843998879194,-34.69638995826244
12.0,YPF,YPF - GNC Capital Federal2,,AR_YPF,-58.49575996398926,-34.55509001389146
7.0,YPF,YPF - GNC Capital Federal20,,AR_YPF,-58.468379974365234,-34.625470004975796
11.0,YPF,YPF - GNC Capital Federal21,,AR_YPF,-58.46512000076473,-34.608990009874105
6.0,YPF,YPF - GNC Capital Federal22 (OPESSA),,AR_YPF,-58.454050021246076,-34.62058000266552
6.0,YPF,YPF - GNC Capital Federal27,,AR_YPF,-58.44253999181092,-34.61181999184191
6.0,YPF,YPF - GNC Capital Federal29,,AR_YPF,-58.4344800375402,-34.62278997525573
9.0,YPF,YPF - GNC Capital Federal3,,AR_YPF,-58.517110012471676,-34.661970008164644
5.0,YPF,YPF - GNC Capital Federal30 (OPESSA),,AR_YPF,-58.42907002195716,-34.60865003988147
4.0,YPF,YPF - GNC Capital Federal32,,AR_YPF,-58.42339999973774,-34.643409959971905
5.0,YPF,YPF - GNC Capital Federal33,,AR_YPF,-58.417889988049865,-34.63864996097982
5.0,YPF,YPF - GNC Capital Federal34,,AR_YPF,-58.415420008823276,-34.61542999371886
2.0,YPF,YPF - GNC Capital Federal35,,AR_YPF,-58.41361999511719,-34.595430018380284
3.0,YPF,YPF - GNC Capital Federal36,,AR_YPF,-58.40380998328328,-34.62409998290241
12.0,YPF,YPF - GNC Capital Federal37,,AR_YPF,-58.5031399782747,-34.57328997552395
3.0,YPF,YPF - GNC Capital Federal38,,AR_YPF,-58.403730019927025,-34.61871000006795
3.0,YPF,YPF - GNC Capital Federal39,,AR_YPF,-58.400489995256066,-34.62229996919632
12.0,YPF,YPF - GNC Capital Federal4,,AR_YPF,-58.495389986783266,-34.58227998577058
1.0,YPF,YPF - GNC Capital Federal41,,AR_YPF,-58.37816999293864,-34.61737995967269
1.0,YPF,YPF - GNC Capital Federal42,,AR_YPF,-58.37229830212891,-34.58710075356066
4.0,YPF,YPF - GNC Capital Federal43,,AR_YPF,-58.368819979950786,-34.64201998896897
9.0,YPF,YPF - GNC Capital Federal44,,AR_YPF,-58.500649966299534,-34.65008002705872
12.0,YPF,YPF - GNC Capital Federal46,,AR_YPF,-58.49923996254802,-34.55092999152839
10.0,YPF,YPF - GNC Capital Federal47,,AR_YPF,-58.49653000943363,-34.643750013783574
1.0,YPF,YPF - GNC Capital Federal5,,AR_YPF,-58.3859100099653,-34.62866300716996
6.0,YPF,YPF - GNC Capital Federal6,,AR_YPF,-58.4338357206434,-34.612402031198144
12.0,YPF,YPF - GNC Capital Federal7,,AR_YPF,-58.48898001015186,-34.559899969026446
10.0,YPF,YPF - GNC Capital Federal9,,AR_YPF,-58.48408003337681,-34.625040013343096
