comuna,local,name,desc,icon,long,lat
1.0,Cafeterias Clasicas,The Brighton,,AR_Cafeterias Clasicas,-58.37579598650336,-34.60461398586631
11.0,Cafeterias Clasicas,Tokio,,AR_Cafeterias Clasicas,-58.491670014336705,-34.61243798956275
14.0,Cerveceria Antares,Antares - Las Cañitas,,AR_Cerveceria Antares,-58.43138996511698,-34.57219999283552
14.0,Cerveceria Antares,Antares - Palermo,,AR_Cerveceria Antares,-58.429709980264306,-34.59107997827232
1.0,Cerveceria Antares,Antares - San Telmo,,AR_Cerveceria Antares,-58.37330622598529,-34.613657305017114
1.0,Chocolates y Alfajores,Abuela Goye - Florida y Lavalle,,AR_Chocolates y Alfajores,-58.37535568512976,-34.6021830663085
1.0,Chocolates y Alfajores,Abuela Goye - Galerias Pacifico,,AR_Chocolates y Alfajores,-58.374523781239986,-34.599329782649875
1.0,Chocolates y Alfajores,Abuela Goye - Plaza de Mayo,,AR_Chocolates y Alfajores,-58.37247499264777,-34.60896293632686
1.0,Chocolates y Alfajores,Abuela Goye - Puerto Madero,,AR_Chocolates y Alfajores,-58.36702365428209,-34.604025576263666
14.0,Chocolates y Alfajores,Carmesi chocolates,,AR_Chocolates y Alfajores,-58.409961797297,-34.58006523549557
13.0,Chocolates y Alfajores,Mamuschka1,,AR_Chocolates y Alfajores,-58.45579848624766,-34.56436215899885
5.0,Chungo,Chungo - Almagro,,AR_Chungo,-58.42300814576447,-34.612264232710004
13.0,Chungo,Chungo - Belgrano I,,AR_Chungo,-58.453790014609694,-34.56697999499738
13.0,Chungo,Chungo - Belgrano II,,AR_Chungo,-58.457700004801154,-34.56076003611088
13.0,Chungo,Chungo - Belgrano III,,AR_Chungo,-58.4540141467005,-34.553547240793705
6.0,Chungo,Chungo - Caballito,,AR_Chungo,-58.4456130489707,-34.62423610500991
1.0,Chungo,Chungo - Centro,,AR_Chungo,-58.37993974797428,-34.60363975726068
11.0,Chungo,Chungo - Devoto Shopping,,AR_Chungo,-58.517259964719415,-34.61192996241152
14.0,Chungo,Chungo - Palermo Chico,,AR_Chungo,-58.40763841755688,-34.58172384649515
14.0,Chungo,Chungo - Palermo Hollywood,,AR_Chungo,-58.4337199665606,-34.58332998678088
14.0,Chungo,Chungo - Palermo Nuevo,,AR_Chungo,-58.42364533804357,-34.57679604180157
14.0,Chungo,Chungo - Palermo SOHO,,AR_Chungo,-58.43069979920983,-34.589157002046704
14.0,Chungo,Chungo - Palermo Viejo,,AR_Chungo,-58.42390190809965,-34.58299563266337
12.0,Chungo,Chungo - Saavedra,,AR_Chungo,-58.47429424524307,-34.54264632426202
13.0,Chungo,Chungo - Showcase Cinema Belgrano,,AR_Chungo,-58.453146452084184,-34.554151156917214
13.0,Chungo,Chungo - Sport Club Libertador,,AR_Chungo,-58.458829214796424,-34.54533942975104
11.0,Chungo,Chungo - Villa del Parque,,AR_Chungo,-58.493497017771006,-34.60391401313245
11.0,Chungo,Chungo - Villa Devoto,,AR_Chungo,-58.50933470763266,-34.59965206682682
10.0,Chungo,Chungo - Villa Luro,,AR_Chungo,-58.50317752920091,-34.63887199759483
12.0,Chungo,Chungo - Villa Pueyrredon,,AR_Chungo,-58.49884123541415,-34.58429340273142
12.0,Chungo,Chungo - Villa Urquiza,,AR_Chungo,-58.48582170903683,-34.57650535739958
13.0,Colonial,Colonial - Belgrano,Wi-Fi,AR_Colonial,-58.45992003567517,-34.563890006393194
14.0,Colonial,Colonial - Belgrano II,Wi-Fi,AR_Colonial,-58.44374002888799,-34.5672900415957
5.0,Cremolatti,Cremolatti - Almagro,,AR_Cremolatti,-58.42110000550747,-34.611459989100695
13.0,Cremolatti,Cremolatti - Belgrano,,AR_Cremolatti,-58.45872997306287,-34.56317997537553
6.0,Cremolatti,Cremolatti - Caballito,,AR_Cremolatti,-58.43459998257458,-34.623060040175915
1.0,Cremolatti,Cremolatti - Constitución,,AR_Cremolatti,-58.38440001010895,-34.62698000483215
1.0,Cremolatti,Cremolatti - Monserrat,,AR_Cremolatti,-58.384575275704265,-34.6132558118552
13.0,Cremolatti,Cremolatti - Nuñez,,AR_Cremolatti,-58.45979003235698,-34.54478002153337
12.0,Cremolatti,Cremolatti - Olazábal,,AR_Cremolatti,-58.4867400303483,-34.576910035684705
10.0,Cremolatti,Cremolatti - Villa Luro,,AR_Cremolatti,-58.49961002357304,-34.63646002113819
12.0,Cremolatti,Cremolatti - Villa Urquiza,,AR_Cremolatti,-58.505250038579106,-34.57213000394404
2.0,Daniel,Daniel - Barrio Norte,Horario: Lunes a Jueves 12:00 a 1:00 hs.   Viernes 12:00 a 2:00 hs.   Sabado 11:00 a 2:00 hs.   Domingo 11:00 a 1:00 hs.   Servicios: Wi-Fi,AR_Daniel,-58.40422899462283,-34.59517135284841
13.0,Daniel,Daniel - Belgrano,Horario: Lunes a Jueves 13:00 a 24:00 hs.   Viernes y Sabado 23:00 a 1:00 hs.   Domingo 12:00 a 24:00 hs.   Servicios: Wi-Fi,AR_Daniel,-58.457367327064276,-34.559414153918624
13.0,Daniel,Daniel - Colegiales,Horario: Lunes a Jueves 13:00 a 24:00 hs.   Viernes y Sabado 11:00 a 1:00 hs.   Domingo 12:00 a 24:00 hs.   Servicios: Wi-Fi,AR_Daniel,-58.44674636609852,-34.56958718597889
2.0,Daniel,Daniel - Coronel Diaz,Horario: Lunes y Martes 13:00 a 24:00 hs.   Miercoles 13:00 a 1:00 hs.   Jueves 12:00 a 1:00 hs.   Viernes 12:00 a 2:00 hs.   Sabado 11:00 a 2:00 hs.   Domingo 11:00 a 1:00 hs.   Servicios: Wi-Fi,AR_Daniel,-58.41420496813953,-34.593914318829775
14.0,Daniel,Daniel - Las Cañitas,Horario: Lunes a Viernes 13:00 a 24:00 hs.   Sabado 12:00 a 1:00 hs.   Domingo 12:00 a 24:00 hs.   Servicios: Wi-Fi,AR_Daniel,-58.432520097121596,-34.573534643277526
13.0,Daniel,Daniel - Nuñez,Horario: Lunes a Jueves 14:00 a 24:00 hs.   Viernes y Sabado 12:00 a 1:00 hs.   Domingo 11:00 a 24:00 hs.   Servicios: Wi-Fi,AR_Daniel,-58.47213003784418,-34.54369003884494
14.0,Daniel,Daniel - Palermo,Horario: Lunes a Jueves 13:00 a 1:00 hs.   Viernes y Sabado 12:00 a 2:30 hs.   Domingo 12:00 a 24:00 hs.   Servicios: Wi-Fi,AR_Daniel,-58.4243830293417,-34.58742463029921
2.0,Daniel,Daniel - Recoleta,Horario: Lunes y Martes 13:00 a 24:00 hs.   Miercoles 13:00 a 1:00 hs.   Jueves 12:00 a 1:00 hs.   Viernes 11:00 a 1:00 hs.   Sabado 11:00 a 2:00 hs.   Domingo 11:00 a 1:00 hs.   Servicios: Wi-Fi,AR_Daniel,-58.402780098840594,-34.58852064795792
12.0,Daniel,Daniel - Villa Urquiza,Horario: Domingo a Jueves 12:00 a 24:00 hs.   Viernes y Sabado 12:00 a 1:00 hs.   Servicios: Wi-Fi,AR_Daniel,-58.48732081241906,-34.57826119847596
2.0,Delicity,Delicity - Callao,,AR_Delicity,-58.390351328998804,-34.59054320119321
3.0,Delicity,Delicity - Clínicas,,AR_Delicity,-58.40015488676727,-34.59967251867056
5.0,Delicity,Delicity - Corrientes,,AR_Delicity,-58.41961515136063,-34.60339592769742
13.0,Delicity,Delicity - Echeverría,,AR_Delicity,-58.46440033055842,-34.56809839233756
2.0,Delicity,Delicity - Ecuador,,AR_Delicity,-58.40364636853337,-34.59401372820139
14.0,Delicity,Delicity - French,,AR_Delicity,-58.41211946681142,-34.58274157717824
14.0,Delicity,Delicity - Godoy Cruz,,AR_Delicity,-58.4233935456723,-34.57677248865366
2.0,Delicity,Delicity - Güemes,,AR_Delicity,-58.40988703072071,-34.59128583781421
14.0,Delicity,Delicity - Julián Alvarez,,AR_Delicity,-58.41407219879329,-34.5863302052021
2.0,Delicity,Delicity - Juncal,,AR_Delicity,-58.40832766145468,-34.58664050325751
13.0,Delicity,Delicity - Montañeses,,AR_Delicity,-58.45147325657308,-34.554586010053754
2.0,Delicity,Delicity - Paraguay,,AR_Delicity,-58.41354589909315,-34.59314829669893
1.0,Delicity,Delicity - Retiro,,AR_Delicity,-58.37782231159508,-34.59121928550303
2.0,Delicity,Delicity - Riobamba,,AR_Delicity,-58.39483028277755,-34.59735265932977
13.0,Delicity,Delicity - Sucre,,AR_Delicity,-58.45593829639256,-34.56450213678181
4.0,El Piave,El Piave - Barracas,,AR_El Piave,-58.374380031600595,-34.63961002416909
13.0,Emede,Emede - Belgrano R,,AR_Emede,-58.46373874694109,-34.56767259165645
1.0,Estab-Gral-de-Cafe,Establecimiento Gral. de Café I,Horarios: Lunes a Viernes 8:00 a 19:00 hs.,AR_Estab-Gral-de-Cafe,-58.38819810189307,-34.60298119112849
1.0,Estab-Gral-de-Cafe,Establecimiento Gral. de Café II,Horarios: Lunes a Viernes 8:00 a 19:00 hs.,AR_Estab-Gral-de-Cafe,-58.39123000390828,-34.60307003930211
2.0,Estab-Gral-de-Cafe,Establecimiento Gral. de Café III,Horario: Lunes a Viernes 8:00 a 20:30 hs.   Sábado 8:00 a 19:30 hs.,AR_Estab-Gral-de-Cafe,-58.401701180264354,-34.593116864562035
1.0,Estab-Gral-de-Cafe,Establecimiento Gral. de Café IV,Horarios: Lunes a Viernes 7:30 a 19:00 hs.,AR_Estab-Gral-de-Cafe,-58.386179991066456,-34.60156003944576
1.0,Estab-Gral-de-Cafe,Establecimiento Gral. de Café V,Horario: Lunes a Viernes 8:00 a 20:30 hs.   Sábado 9:00 a 17:00 hs.,AR_Estab-Gral-de-Cafe,-58.37255998514593,-34.60091999731958
3.0,Freddo,Freddo - Abasto Cafe,,AR_Freddo,-58.41086218133569,-34.602912459522486
3.0,Freddo,Freddo - Abasto Cines,,AR_Freddo,-58.41030285693705,-34.60306065157056
14.0,Freddo,Freddo - Alto Palermo,,AR_Freddo,-58.40993983671069,-34.58834144286811
2.0,Freddo,Freddo - Anchorena,,AR_Freddo,-58.400120018050075,-34.58936998620629
2.0,Freddo,Freddo - Arenales,,AR_Freddo,-58.393139988183975,-34.59481998346746
2.0,Freddo,Freddo - Ayacucho,,AR_Freddo,-58.389949165284634,-34.588282853364944
14.0,Freddo,Freddo - Botanico,,AR_Freddo,-58.41787749901414,-34.58398268558085
14.0,Freddo,Freddo - Cabildo y Lacroze,,AR_Freddo,-58.44488063827157,-34.5698594301939
13.0,Freddo,Freddo - Cabildo y Monroe,,AR_Freddo,-58.460430493578315,-34.55764909274876
14.0,Freddo,Freddo - Cerviño,,AR_Freddo,-58.409703467041254,-34.57995970733464
13.0,Freddo,Freddo - Colegiales,,AR_Freddo,-58.45838958397508,-34.57104471512139
13.0,Freddo,Freddo - Cramer,,AR_Freddo,-58.46059637144208,-34.5656858291477
14.0,Freddo,Freddo - Distrito Arcos,,AR_Freddo,-58.428223533555865,-34.58100610412657
12.0,Freddo,Freddo - DOT BAires,,AR_Freddo,-58.487849961966276,-34.54586002975702
7.0,Freddo,Freddo - Flores,,AR_Freddo,-58.459849962964654,-34.62789002805948
1.0,Freddo,Freddo - Galerias Pacifico,,AR_Freddo,-58.375130547210574,-34.59908067248762
2.0,Freddo,Freddo - Guido,,AR_Freddo,-58.39228997938335,-34.58828997798264
13.0,Freddo,Freddo - Jose Hernandez,,AR_Freddo,-58.45336999744177,-34.56566001288593
14.0,Freddo,Freddo - Lafinur,,AR_Freddo,-58.412631936371326,-34.576114509254694
14.0,Freddo,Freddo - Las Cañitas,,AR_Freddo,-58.43169925734401,-34.57180109806359
14.0,Freddo,Freddo - Libertador,,AR_Freddo,-58.43962702900171,-34.56291804090142
13.0,Freddo,Freddo - Libertador y Juramento,,AR_Freddo,-58.44769938848913,-34.556597247719765
1.0,Freddo,Freddo - Madero Este,,AR_Freddo,-58.3619599789381,-34.6157699637115
9.0,Freddo,Freddo - Mataderos,,AR_Freddo,-58.523895498365164,-34.6559439226985
2.0,Freddo,Freddo - Montevideo,,AR_Freddo,-58.38988998904824,-34.595839977264404
12.0,Freddo,Freddo - Nuñez,,AR_Freddo,-58.472815342247486,-34.542972883209586
13.0,Freddo,Freddo - Obligado,,AR_Freddo,-58.45618078485131,-34.56181741319597
14.0,Freddo,Freddo - Palermo Hollywood,,AR_Freddo,-58.436858570203185,-34.581312546506524
1.0,Freddo,Freddo - Patio Bullrich,,AR_Freddo,-58.38389148004353,-34.588552666828036
14.0,Freddo,Freddo - Portal Palermo,,AR_Freddo,-58.4266400244087,-34.573969999328256
1.0,Freddo,Freddo - Puerto Viamonte,,AR_Freddo,-58.36732875555754,-34.60160027258098
2.0,Freddo,Freddo - Recoleta Mall,,AR_Freddo,-58.393667712807655,-34.58932841196656
1.0,Freddo,Freddo - Reconquista,,AR_Freddo,-58.372946390882134,-34.59788172505796
1.0,Freddo,Freddo - San Telmo,,AR_Freddo,-58.37164996191859,-34.6185000333935
14.0,Freddo,Freddo - Solar de la Abadia,,AR_Freddo,-58.43706996180117,-34.56753998994827
11.0,Freddo,Freddo - Villa del Parque,,AR_Freddo,-58.49722000770271,-34.59868001751602
12.0,Freddo,Freddo - Villa Urquiza,,AR_Freddo,-58.48480842076242,-34.57593463361263
6.0,Freddo,Freddo - Village Caballito,,AR_Freddo,-58.437493331730366,-34.61844806559384
3.0,Havanna,Havanna - Abasto Shopping,,AR_Havanna,-58.41092471033335,-34.60347563959658
6.0,Havanna,Havanna - Acoyte y Rivadavia,,AR_Havanna,-58.43636001460254,-34.61819996125996
14.0,Havanna,Havanna - Aeroparque,,AR_Havanna,-58.41470008715987,-34.55724868923426
14.0,Havanna,Havanna - Alto Palermo Shopping,,AR_Havanna,-58.410560013726354,-34.58805997855961
2.0,Havanna,Havanna - Anchorena,,AR_Havanna,-58.40503726154566,-34.59346706047654
13.0,Havanna,Havanna - Arcos,,AR_Havanna,-58.45144324935973,-34.56324527040124
11.0,Havanna,Havanna - Av. Beiro,,AR_Havanna,-58.52488514967263,-34.61388831026852
13.0,Havanna,Havanna - Av. Cabildo y Congreso,,AR_Havanna,-58.46205146983266,-34.55610162578523
14.0,Havanna,Havanna - Av. Cabildo y Lacroze,,AR_Havanna,-58.44522999599576,-34.56970000639558
1.0,Havanna,Havanna - Av. Callao,,AR_Havanna,-58.392060147598386,-34.606846338137984
2.0,Havanna,Havanna - Av. Cordoba y Rodriguez Peña,,AR_Havanna,-58.39152001775801,-34.59950999356806
1.0,Havanna,Havanna - Av. Cordoba y Suipacha,,AR_Havanna,-58.380249962210655,-34.59892996586859
1.0,Havanna,Havanna - Av. Corrientes y Esmeralda,,AR_Havanna,-58.37774905376136,-34.60340020246804
1.0,Havanna,Havanna - Av. Corrientes y Libertad,,AR_Havanna,-58.38406004011631,-34.60380001924932
1.0,Havanna,Havanna - Av. Corrientes y Parana,,AR_Havanna,-58.38821000419557,-34.60403001867235
3.0,Havanna,Havanna - Av. Corrientes y Uriburu,,AR_Havanna,-58.398169968277216,-34.60450996644795
5.0,Havanna,Havanna - Av. Corrientes y Yatay,,AR_Havanna,-58.429449973627925,-34.60227996110916
1.0,Havanna,Havanna - Av. de Mayo y Peru,,AR_Havanna,-58.37512996047735,-34.608599999919534
13.0,Havanna,Havanna - Av. del Libertador y Echeverria,,AR_Havanna,-58.44680587761104,-34.55785377882421
2.0,Havanna,Havanna - Av. Pueyrredon y French,,AR_Havanna,-58.400399973616004,-34.59012997336686
6.0,Havanna,Havanna - Av. Rivadavia y El Maestro,,AR_Havanna,-58.43130002729595,-34.616059977561235
7.0,Havanna,Havanna - Av. Rivadavia y Gavilan,,AR_Havanna,-58.45947998575866,-34.62773001752794
5.0,Havanna,Havanna - Av. Rivadavia y Medrano,,AR_Havanna,-58.420040030032396,-34.61125999689102
3.0,Havanna,Havanna - Av. Rivadavia y Paso,,AR_Havanna,-58.40326566249132,-34.6100452914834
2.0,Havanna,Havanna - Av. Santa Fe y Billinghurst,,AR_Havanna,-58.40950992889702,-34.58960987627506
1.0,Havanna,Havanna - Av. Santa Fe y Carlos Pellegrini,,AR_Havanna,-58.38140741921961,-34.595355251803994
2.0,Havanna,Havanna - Av. Santa Fe y Uriburu,,AR_Havanna,-58.39881998486817,-34.59533002227545
14.0,Havanna,Havanna - Av. Scalabrini Ortiz y Guemes,,AR_Havanna,-58.41734457761049,-34.5860764849931
1.0,Havanna,Havanna - Carlos Pellegrini y Mitre,,AR_Havanna,-58.38069001212716,-34.606969971209764
13.0,Havanna,Havanna - Colegiales,,AR_Havanna,-58.450651997700334,-34.57743465900421
13.0,Havanna,Havanna - Colegiales.,,AR_Havanna,-58.459901344031096,-34.57452127709985
11.0,Havanna,Havanna - Del Parque Shopping,,AR_Havanna,-58.49442673847079,-34.60190302692354
11.0,Havanna,Havanna - Devoto Shopping,,AR_Havanna,-58.51784996688366,-34.6112800296396
14.0,Havanna,Havanna - Distrito Arcos,,AR_Havanna,-58.42793402262032,-34.5807437505573
12.0,Havanna,Havanna - Dot Baires,,AR_Havanna,-58.488382548093796,-34.54607795923948
13.0,Havanna,Havanna - Echeverria y Ciudad de la Paz,,AR_Havanna,-58.456929959356785,-34.56353997811675
1.0,Havanna,Havanna - Estacion Constitucion,,AR_Havanna,-58.38030737824738,-34.62797233834863
3.0,Havanna,Havanna - Estacion Once,,AR_Havanna,-58.406269988045096,-34.60862849839032
1.0,Havanna,Havanna - Florida y Tucuman,,AR_Havanna,-58.37540999986231,-34.601040026172996
1.0,Havanna,Havanna - Galeria Guemes,,AR_Havanna,-58.375029964372516,-34.60619003511965
1.0,Havanna,Havanna - Galerias Pacifico,,AR_Havanna,-58.37448002770543,-34.59889995865524
3.0,Havanna,Havanna - Hospital de Clinicas,,AR_Havanna,-58.40075000189245,-34.59957000799477
5.0,Havanna,Havanna - Hospital Italiano,,AR_Havanna,-58.42619989067316,-34.60586532019079
13.0,Havanna,Havanna - Juramento y Cabildo,,AR_Havanna,-58.456329982727766,-34.56188002601266
13.0,Havanna,Havanna - Juramento y O'Higgins,,AR_Havanna,-58.452959368005395,-34.55989661626518
4.0,Havanna,Havanna - La Boca,,AR_Havanna,-58.36211680434644,-34.639440793544054
1.0,Havanna,Havanna - La Nacion,,AR_Havanna,-58.369227005168796,-34.600586984306574
4.0,Havanna,Havanna - La Rioja y Caseros,,AR_Havanna,-58.40569213964045,-34.63702328503132
9.0,Havanna,Havanna - Liniers,,AR_Havanna,-58.52694047614932,-34.64033002965152
1.0,Havanna,Havanna - Marcelo T. Alvear y Reconquista,,AR_Havanna,-58.373070023953915,-34.59619998000562
9.0,Havanna,Havanna - Mataderos,,AR_Havanna,-58.50563426502049,-34.65444523841143
14.0,Havanna,Havanna - Palermo SOHO,,AR_Havanna,-58.42635185457766,-34.58873312920332
8.0,Havanna,Havanna - Parque Brown Factory,,AR_Havanna,-58.45931997522712,-34.67516999691725
7.0,Havanna,Havanna - Parque Chacabuco,,AR_Havanna,-58.43659303151071,-34.634724548086524
14.0,Havanna,Havanna - Paseo Alcorta,,AR_Havanna,-58.40438003651798,-34.57465002313256
1.0,Havanna,Havanna - Paseo La Recova,,AR_Havanna,-58.38184998370707,-34.59015000611544
1.0,Havanna,Havanna - Patio Bullrich,,AR_Havanna,-58.38375326246023,-34.58837119862437
14.0,Havanna,Havanna - Plaza Italia,,AR_Havanna,-58.42175002209842,-34.58123995922506
1.0,Havanna,Havanna - Plaza San Martin,,AR_Havanna,-58.374339966103435,-34.59461001679301
14.0,Havanna,Havanna - Portal Palermo,,AR_Havanna,-58.42624389566481,-34.574587661772966
1.0,Havanna,Havanna - Puerto Madero Norte,,AR_Havanna,-58.36495223455131,-34.600665774196386
1.0,Havanna,Havanna - Puerto Madero Sur,,AR_Havanna,-58.36543000303209,-34.62005001492798
2.0,Havanna,Havanna - Recoleta.,,AR_Havanna,-58.392429957166314,-34.58857663907111
2.0,Havanna,Havanna - Rodriguez Peña y Arenales,,AR_Havanna,-58.39201002381742,-34.59490003064275
1.0,Havanna,Havanna - San Telmo.,,AR_Havanna,-58.37136774323881,-34.620545636862516
14.0,Havanna,Havanna - Solar de la Abadia,,AR_Havanna,-58.43729845248163,-34.56770150922239
14.0,Havanna,Havanna - Soldado de la Independencia y Jorge Newbery,,AR_Havanna,-58.434929978102446,-34.56731996499002
1.0,Havanna,Havanna - Terminal de Retiro,,AR_Havanna,-58.37351845577359,-34.58711081184447
1.0,Havanna,Havanna - Tribunales,,AR_Havanna,-58.38667997159064,-34.6006599906832
13.0,Havanna,Havanna - Universidad de Belgrano,,AR_Havanna,-58.44366165809333,-34.56409452483058
11.0,Havanna,Havanna - Villa Devoto,,AR_Havanna,-58.51261773146689,-34.60183471441269
12.0,Havanna,Havanna - Villa Pueyrredon,,AR_Havanna,-58.4977160487324,-34.583415649831295
12.0,Havanna,Havanna - Villa Urquiza,,AR_Havanna,-58.48583000712097,-34.57406999543309
1.0,Helados Artesanales,Abuela Goye,,AR_Helados Artesanales,-58.37530396878719,-34.60215297527611
1.0,Helados Artesanales,Abuela Goye1,,AR_Helados Artesanales,-58.37247499264777,-34.60896302014589
1.0,Helados Artesanales,Arkakao,,AR_Helados Artesanales,-58.38681500405073,-34.590876968577504
14.0,Helados Artesanales,Bianca Helados,,AR_Helados Artesanales,-58.41877503320575,-34.58699899725616
14.0,Helados Artesanales,Bianca Helados1,,AR_Helados Artesanales,-58.41295497491956,-34.58702598698437
1.0,Helados Artesanales,Dylan,,AR_Helados Artesanales,-58.374211974442005,-34.6206000354141
11.0,Helados Artesanales,Heladeria Anta,,AR_Helados Artesanales,-58.48233207128942,-34.62319850921631
13.0,Helados Artesanales,Heladeria Cabaña Tuyu - Belgrano I,,AR_Helados Artesanales,-58.45988793298602,-34.5741075463593
14.0,Helados Artesanales,Heladeria Cabaña Tuyu - Belgrano II,,AR_Helados Artesanales,-58.44196138903499,-34.57135509699583
13.0,Helados Artesanales,Heladeria Cabaña Tuyu - Belgrano III,,AR_Helados Artesanales,-58.45220290124416,-34.56497856415808
12.0,Helados Artesanales,Heladeria Cabaña Tuyu - V.Urquiza,,AR_Helados Artesanales,-58.481632098555565,-34.572663931176066
1.0,Helados Artesanales,Heladeria Cadore,,AR_Helados Artesanales,-58.39076397009194,-34.604350039735436
11.0,Helados Artesanales,Heladeria Cadore1,,AR_Helados Artesanales,-58.49448801018298,-34.60238004103303
5.0,Helados Artesanales,Heladeria Capricci - Almagro,,AR_Helados Artesanales,-58.41993190348148,-34.60722126066685
14.0,Helados Artesanales,Heladeria Capricci - Palermo,,AR_Helados Artesanales,-58.43408013693988,-34.57701866514981
11.0,Helados Artesanales,Heladeria Diecci,,AR_Helados Artesanales,-58.50897797383368,-34.60283501073718
2.0,Helados Artesanales,Heladeria Fratello,,AR_Helados Artesanales,-58.41337826102972,-34.592924332246184
14.0,Helados Artesanales,Heladeria Fratello1,,AR_Helados Artesanales,-58.41692573390901,-34.58936990238726
7.0,Helados Artesanales,Heladeria Guindi,,AR_Helados Artesanales,-58.45820099115372,-34.64176903478801
6.0,Helados Artesanales,Heladeria Las Malvinas,,AR_Helados Artesanales,-58.43342467211187,-34.60272797383368
11.0,Helados Artesanales,Heladeria Monte Olivia,,AR_Helados Artesanales,-58.51245596073568,-34.60064297541976
2.0,Helados Artesanales,Heladeria Plums1,,AR_Helados Artesanales,-58.40612699277699,-34.59092801436782
3.0,Helados Artesanales,Heladeria Saverio,,AR_Helados Artesanales,-58.40381199494004,-34.62402395904064
6.0,Helados Artesanales,Heladeria Saverio1,,AR_Helados Artesanales,-58.43552048318088,-34.62042133323848
13.0,Helados Artesanales,Heladeria Saverio2,,AR_Helados Artesanales,-58.45076599158347,-34.56688703969121
3.0,Helados Artesanales,Heladeria Sorrento,,AR_Helados Artesanales,-58.39559303596616,-34.60940902121365
6.0,Helados Artesanales,Heladeria Tino,,AR_Helados Artesanales,-58.43072368763387,-34.60874936543405
1.0,Helados Artesanales,Heladeria Vessa2,,AR_Helados Artesanales,-58.371696984395385,-34.61604497395456
5.0,Helados Artesanales,Heladeria Vessa3,,AR_Helados Artesanales,-58.426742032170296,-34.627015963196754
3.0,Helados Artesanales,Heladería Mocambo,,AR_Helados Artesanales,-58.39923497289419,-34.615154983475804
1.0,Helados Artesanales,Heladería Peppino di Napoli,,AR_Helados Artesanales,-58.38120700791478,-34.59921000525355
1.0,Helados Artesanales,Heladería Peppino di Napoli1,,AR_Helados Artesanales,-58.378659998998046,-34.62081603705883
14.0,Helados Artesanales,Helados Jauja,,AR_Helados Artesanales,-58.41325496323407,-34.57851097919047
11.0,Helados Artesanales,Helados Lado Bueno,,AR_Helados Artesanales,-58.47474401816726,-34.610727997496724
1.0,Helados Artesanales,Nonna Bianca,,AR_Helados Artesanales,-58.37194802239537,-34.618485029786825
14.0,Helados Artesanales,Yogur Helado - Top It,,AR_Helados Artesanales,-58.428287990391254,-34.59125800989568
14.0,Helados Artesanales,Yogur Helado - Zog,,AR_Helados Artesanales,-58.425776017829776,-34.589047031477094
14.0,Helados Artesanales,Yogur Helado Pinkfrost,,AR_Helados Artesanales,-58.437227038666606,-34.56821699626744
14.0,La Veneciana,La Veneciana - Olleros,,AR_La Veneciana,-58.437229972332716,-34.56435997970402
8.0,La Veneciana,La Veneciana - Parque Brown,,AR_La Veneciana,-58.459679977968335,-34.67546001076698
1.0,La Veneciana,La Veneciana - Puerto Madero,,AR_La Veneciana,-58.365079974755645,-34.62080002762377
14.0,Le Pain Quotidien,Le Pain Quotidien - Alto Palermo,Horario: Lunes a Domingo 10:00 a 22:00 hs.  Servicios: Wi-Fi.,AR_Le Pain Quotidien,-58.40948813594878,-34.58777063526213
13.0,Le Pain Quotidien,Le Pain Quotidien - Belgrano,Horario: Lunes a Viernes 8:00 a 21:00 hs.  Sabado y  Domingo 9:00 a 21:00 hs.  Servicios: Wi-Fi.,AR_Le Pain Quotidien,-58.45274068415165,-34.562457371503115
14.0,Le Pain Quotidien,Le Pain Quotidien - Distrito Arcos,Horario: Lunes a Domingo 9:00 a 22:00 hs.  Servicios: Wi-Fi.,AR_Le Pain Quotidien,-58.427904434502125,-34.581236355006695
14.0,Le Pain Quotidien,Le Pain Quotidien - Palermo,Horario: Lunes a Viernes 8:00 a 21:00 hs.  Sabado y  Domingo 9:00 a 21:00 hs.  Servicios: Wi-Fi.,AR_Le Pain Quotidien,-58.40521093457937,-34.57696493715048
14.0,Le Pain Quotidien,Le Pain Quotidien - Palermo Soho,Horario: Lunes a Domingo 9:00 a 21:00 hs.  Servicios: Wi-Fi.,AR_Le Pain Quotidien,-58.42772447504103,-34.58979343995452
1.0,Le Pain Quotidien,Le Pain Quotidien - Puerto Madero,Horario: Lunes a Domingo 9:00 a 21:00 hs.  Servicios: Wi-Fi.,AR_Le Pain Quotidien,-58.36733881384134,-34.60126248188317
2.0,Le Pain Quotidien,Le Pain Quotidien - Recoleta,Horario: Lunes a Viernes 8:00 a 21:00 hs.  Sabado y  Domingo 9:00 a 21:00 hs.  Servicios: Wi-Fi.,AR_Le Pain Quotidien,-58.38619667105377,-34.58810968324542
2.0,Le Pain Quotidien,Le Pain Quotidien - Recoleta Mall,Horario: Lunes a Domingo 9:00 a 24:00 hs.  Servicios: Wi-Fi.,AR_Le Pain Quotidien,-58.39401816017926,-34.58936143666506
3.0,Munchis,Munchi´s - Abasto,,AR_Munchis,-58.411158230155706,-34.60313340649009
14.0,Munchis,Munchi´s - Palermo,,AR_Munchis,-58.4132999740541,-34.59124996326864
14.0,Nucha,Nucha - Belgrano,,AR_Nucha,-58.44732999801636,-34.566429974511266
14.0,Nucha,Nucha - Botánico,,AR_Nucha,-58.409771863371134,-34.58117005415261
6.0,Nucha,Nucha - Caballito,,AR_Nucha,-58.44173038378358,-34.625035570934415
